Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,NFLX,NVDA,TSLA,AAPL,AMZN,GOOG,MSFT,NFLX,NVDA,TSLA,AAPL,AMZN,GOOG,MSFT,NFLX,NVDA,TSLA,AAPL,AMZN,GOOG,MSFT,NFLX,NVDA,TSLA,AAPL,AMZN,GOOG,MSFT,NFLX,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,212.5356903076172,193.61000061035156,184.70606994628906,449.54345703125,677.6900024414062,126.36886596679688,196.3699951171875,214.1402980033581,194.8000030517578,185.26406180555398,450.9751265075422,682.9600219726562,128.0884358796131,197.75999450683594,209.9344322470105,186.25999450683594,183.33102292285417,445.59642930053803,670.02001953125,122.56979895315696,186.36000061035156,210.79155216910215,186.9199981689453,183.5402622680096,446.4017395883299,672.4099731445312,126.09892820330649,186.5399932861328,66213200,65103900,13375700,16507000,3545800,362975900,95737100
2024-06-27,213.3828582763672,197.85000610351562,186.1907501220703,450.2294616699219,684.3400268554688,123.9594497680664,197.4199981689453,215.01736433595826,199.83999633789062,186.82845731487285,453.53025683427376,688.5700073242188,126.37885933630702,198.72000122070312,211.63872006367095,194.1999969482422,184.78579647406917,449.15569440393773,678.1400146484375,122.8897136949346,194.0500030517578,213.97087836680484,195.00999450683594,184.98010536766324,449.56332546408174,679.3499755859375,124.06942327696439,195.1699981689453,49772700,74397500,13025700,14806300,2404800,252571700,72746500
2024-06-28,209.9144744873047,193.25,182.76307678222656,444.3636474609375,674.8800048828125,123.50955963134766,197.8800048828125,215.34623061165473,198.85000610351562,185.9117628453365,452.74485831487965,687.0,127.67853027804634,203.1999969482422,209.5955543096767,192.5,182.6684158097748,443.82676378238773,673.0800170898438,122.71975337861936,195.25999450683594,215.0472324898511,197.72999572753906,185.05484233965822,450.4482280145607,679.0,124.54930428199576,199.5500030517578,82542700,76930200,23032400,28362300,3412400,315516700,95438100
2024-07-01,216.02395629882812,197.1999969482422,183.82923889160156,454.0870361328125,673.6099853515625,124.26937866210938,209.86000061035156,216.78140506529675,198.3000030517578,184.67618542202868,454.72331684606445,675.02001953125,124.80923890749885,213.22999572753906,211.2101334408119,192.82000732421875,182.07553275022136,443.0810879907853,663.780029296875,118.8007251119183,200.85000610351562,211.37956216985054,193.49000549316406,183.8192649768011,446.0637277902953,674.8900146484375,123.4395813225982,201.02000427246094,60402900,41192000,11815900,17662800,2212800,284885500,135691400
2024-07-02,219.53216552734375,200.0,185.941650390625,456.62225341796875,679.5800170898438,122.6397705078125,231.25999450683594,219.64179766849512,200.42999267578125,186.2804290197841,456.9304570935814,681.739990234375,123.37959365292392,231.3000030517578,214.3794853085834,195.92999267578125,182.4043617984991,450.48794440717063,670.0700073242188,121.00017523772506,218.05999755859375,215.42595595595571,197.27999877929688,182.8128970182058,450.57745029839504,673.5399780273438,121.10014907077634,218.88999938964844,58046200,45600000,12555500,13979800,2411400,218374000,205047900
2024-07-03,220.80789184570312,197.58999633789062,186.71885681152344,458.1036376953125,682.510009765625,128.24839782714844,246.38999938964844,220.80789184570312,200.02999877929688,186.94802880286505,458.3521910129211,683.75,128.24839782714844,248.35000610351562,218.29632866276663,196.75999450683594,184.72103291035663,455.23037712106725,675.5,121.33010435521813,234.25,219.26308073535034,199.94000244140625,185.63276432631835,455.5385808076234,677.47998046875,121.63003350315482,234.55999755859375,37369800,31597900,7409100,9932800,1403500,215749000,166561500
2024-07-05,225.5818328857422,200.0,191.27249145507812,464.8543395996094,690.6500244140625,125.79899597167969,251.52000427246094,225.69146503075916,200.5500030517578,191.5714048253656,465.6397765538939,697.489990234375,128.81825608276083,252.3699951171875,220.90754038733803,198.1699981689453,186.6491104769195,456.3140515175161,677.22998046875,125.64903140778242,242.4600067138672,220.90754038733803,198.64999389648438,186.6491104769195,456.95033221316646,682.510009765625,127.34860945857926,249.80999755859375,60412400,39858900,14303400,16000300,2659100,214176700,154501200
2024-07-08,227.056884765625,199.2899932861328,189.79779052734375,463.5419921875,685.739990234375,128.16839599609375,252.94000244140625,227.08678305881674,201.1999969482422,190.99250141053892,464.99356542878803,688.8599853515625,130.73776982046533,259.44000244140625,222.50218547217585,197.9600067138672,188.6419566291613,461.77229375422786,681.489990234375,127.0086858992603,244.57000732421875,226.32931907748747,200.0399932861328,190.67963062540326,463.8501958785038,687.0,127.4585719244731,247.7100067138672,59085900,34767300,12097600,12962300,1930800,237677300,157219600
2024-07-09,227.9139862060547,199.33999633789062,189.7579345703125,456.8807678222656,685.739990234375,131.34764099121094,262.3299865722656,228.631575647805,200.57000732421875,192.16926542683404,464.6256672353131,695.27001953125,133.78704236722226,265.6099853515625,225.6117264169712,199.0500030517578,189.54868000321284,455.3496709136752,684.719970703125,128.61830251041144,250.3000030517578,227.1664984715379,199.39999389648438,191.06324032448242,464.29759021110544,690.0,130.3178959397844,251.0,48076100,32700100,10198500,17207200,2596100,285366600,160210900
2024-07-10,232.1995849609375,199.7899932861328,191.96998596191406,463.55194091796875,677.6500244140625,134.87677001953125,263.260009765625,232.2992560750062,200.11000061035156,192.61765188536268,463.7607172108967,687.219970703125,135.0667256558596,267.5899963378906,228.48208356286247,197.69000244140625,189.9372837700379,456.20469022907776,673.1599731445312,132.38737791270125,257.8599853515625,228.53191911989683,200.0,190.06682303638334,458.55104934272356,685.02001953125,133.99698191654937,262.79998779296875,62627700,32883800,12052900,18196100,2651900,248978600,128519400
